"TOA5","CR800 Series","CR800","12103","CR800.Std.08","CPU:GPSProbeNew_BCE.CR8","60029","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds"
"2000-05-23 08:00:49",79259,100171,5.518,13.39,87,7.8798,114,44.5233,1,9,9.5,0.371,0.13133,0.742055,5,23,8,3,16,920000
"2000-05-23 08:00:50",79260,100172,4.945,13.39,87,7.8793,114,44.5375,1,9,8.7,0.335,0.1313217,0.7422916,5,23,8,3,19,590000
"2000-05-23 08:00:51",79261,100173,2.078,13.39,87,7.8788,114,44.5374,1,9,8.4,0.153,0.1313133,0.74229,5,23,8,3,22,150000
"2000-05-23 08:00:51.75",79262,100174,4.945,13.39,87,7.878,114,44.5489,1,9,8.2,0.335,0.1313,0.7424816,5,23,8,3,24,740000
"2000-05-23 08:00:52.75",79263,100175,13.77,13.39,87,7.8774,114,44.5526,1,9,8.1,0.895,0.13129,0.7425433,5,23,8,3,27,410000
"2000-05-23 08:00:53.75",79264,100176,20.31,13.39,87,7.8764,114,44.5528,1,9,8.6,1.31,0.1312733,0.7425467,5,23,8,3,30,700000
"2000-05-23 08:00:54.75",79265,100177,18.59,13.39,87,7.8757,114,44.5607,1,9,8.6,1.201,0.1312617,0.7426783,5,23,8,3,34,530000
"2000-05-23 08:00:55.75",79266,100178,17.33,13.39,87,7.8754,114,44.5681,1,9,8.6,1.12,0.1312567,0.7428017,5,23,8,3,39,380000
"2000-05-23 08:00:56.75",79267,100179,13.95,13.39,87,7.8743,114,44.5733,1,9,8.8,0.906,0.1312383,0.7428883,5,23,8,3,42,690000
"2000-05-23 08:00:57.5",79268,100180,17.79,13.39,87,7.8741,114,44.5769,1,9,8.6,1.15,0.131235,0.7429484,5,23,8,3,45,470000
"2000-05-23 08:00:58.25",79269,100181,12.86,13.39,87,7.8731,114,44.588,1,9,8.1,0.837,0.1312183,0.7431334,5,23,8,3,48,80000
"2000-05-23 08:00:59",79270,100182,12.05,13.38,87,7.8722,114,44.5916,1,9,8.3,0.786,0.1312033,0.7431933,5,23,8,3,50,710000
"2000-05-23 08:00:59.75",79271,100183,9.99,13.38,87,7.8715,114,44.5982,1,9,8.1,0.655,0.1311917,0.7433034,5,23,8,3,53,440000
"2000-05-23 08:01:00.5",79272,100184,20.54,13.38,87,7.8707,114,44.6071,1,9,8.8,1.324,0.1311783,0.7434517,5,23,8,3,56,40000
"2000-05-23 08:01:01.25",79273,100185,27.42,13.38,87,7.8698,114,44.6113,1,9,8.7,1.761,0.1311633,0.7435217,5,23,8,3,59,140000
"2000-05-23 08:01:02.5",79274,100186,19.11,13.38,87,7.8698,114,44.6131,1,9,8.8,1.233,0.1311633,0.7435516,5,23,8,4,1,670000
"2000-05-23 08:01:03.25",79275,100187,14.69,13.38,87,7.8691,114,44.6169,1,9,8.9,0.953,0.1311517,0.743615,5,23,8,4,5,50000
"2000-05-23 08:01:04",79276,100188,16.07,13.38,87,7.8684,114,44.6144,1,9,8.5,1.04,0.13114,0.7435733,5,23,8,4,8,210000
"2000-05-23 08:01:05",79277,100189,16.18,13.38,87,7.8675,114,44.619,1,9,8.7,1.048,0.131125,0.74365,5,23,8,4,10,670000
"2000-05-23 08:01:06",79278,100190,11.77,13.38,87,7.8672,114,44.628,1,9,8.4,0.768,0.13112,0.7438,5,23,8,4,13,110000
"2000-05-23 08:01:06.75",79279,100191,14.29,13.38,87,7.8663,114,44.6392,1,9,7.7,0.928,0.131105,0.7439867,5,23,8,4,15,630000
"2000-05-23 08:01:07.75",79280,100192,18.07,13.38,87,7.8661,114,44.6401,1,9,7.7,1.168,0.1311017,0.7440016,5,23,8,4,18,130000
"2000-05-23 08:01:09",79281,100193,19.45,13.38,87,7.8652,114,44.6503,1,9,7.7,1.255,0.1310867,0.7441717,5,23,8,4,21,80000
"2000-05-23 08:01:09.75",79282,100194,16.87,13.38,87,7.8646,114,44.6434,1,9,7.9,1.091,0.1310767,0.7440566,5,23,8,4,23,690000
"2000-05-23 08:01:10.75",79283,100195,18.93,13.38,87,7.8639,114,44.6578,1,9,7.8,1.222,0.131065,0.7442967,5,23,8,4,26,670000
"2000-05-23 08:01:11.5",79284,100196,25.47,13.38,87,7.8633,114,44.658,1,9,7.4,1.637,0.131055,0.7443,5,23,8,4,32,70000
"2000-05-23 08:01:12.5",79285,100197,19.74,13.38,87,7.8624,114,44.6587,1,9,7.3,1.273,0.13104,0.7443116,5,23,8,4,34,910000
"2000-05-23 08:01:13.25",79286,100198,10.91,13.38,87,7.8615,114,44.6634,1,9,6.9,0.713,0.131025,0.74439,5,23,8,4,37,650000
"2000-05-23 08:01:14.25",79287,100199,19.05,13.37,87,7.861,114,44.6716,1,9,7.3,1.23,0.1310167,0.7445267,5,23,8,4,40,390000
"2000-05-23 08:01:15",79288,100200,14.81,13.37,87,7.8606,114,44.675,1,9,7.2,0.96,0.13101,0.7445833,5,23,8,4,43,100000
"2000-05-23 08:01:15.75",79289,100201,18.93,13.37,87,7.8602,114,44.6887,1,9,6.9,1.222,0.1310033,0.7448117,5,23,8,4,45,950000
"2000-05-23 08:01:16.75",79290,100202,16.76,13.37,87,7.8602,114,44.6957,1,9,7.2,1.084,0.1310033,0.7449284,5,23,8,4,48,450000
"2000-05-23 08:01:17.75",79291,100203,13.2,13.37,87,7.8594,114,44.6966,1,9,7.6,0.859,0.13099,0.7449434,5,23,8,4,50,880000
"2000-05-23 08:01:18.5",79292,100204,11.37,13.37,87,7.8587,114,44.7034,1,9,7.3,0.742,0.1309783,0.7450567,5,23,8,4,53,450000
"2000-05-23 08:01:19.5",79293,100205,11.14,13.37,87,7.858,114,44.7033,1,9,7.1,0.728,0.1309667,0.745055,5,23,8,4,55,950000
"2000-05-23 08:01:20.5",79294,100206,12.63,13.36,87,7.8573,114,44.7058,1,9,7.1,0.822,0.130955,0.7450966,5,23,8,4,58,400000
"2000-05-23 08:01:21.25",79295,100207,15.44,13.37,87,7.8565,114,44.7091,1,9,7.2,1,0.1309417,0.7451516,5,23,8,5,1,0
"2000-05-23 08:01:22",79296,100208,18.02,13.37,87,7.8558,114,44.7197,1,9,7.1,1.164,0.13093,0.7453283,5,23,8,5,3,750000
"2000-05-23 08:01:22.75",79297,100209,17.33,13.37,87,7.8553,114,44.7253,1,9,7.3,1.12,0.1309217,0.7454216,5,23,8,5,6,690000
"2000-05-23 08:01:23.5",79298,100210,18.82,13.37,87,7.8548,114,44.7321,1,9,6.9,1.215,0.1309133,0.745535,5,23,8,5,9,640000
"2000-05-23 08:01:24.5",79299,100211,19.85,13.37,87,7.8544,114,44.7297,1,9,7.1,1.281,0.1309067,0.745495,5,23,8,5,12,400000
"2000-05-23 08:01:25.25",79300,100212,21.86,13.37,87,7.8537,114,44.7311,1,9,7.1,1.408,0.130895,0.7455183,5,23,8,5,15,160000
"2000-05-23 08:01:26",79301,100213,21.34,13.36,87,7.8533,114,44.7342,1,9,7.5,1.375,0.1308883,0.74557,5,23,8,5,17,700000
"2000-05-23 08:01:26.75",79302,100214,14.98,13.36,87,7.8532,114,44.7415,1,9,7.9,0.971,0.1308867,0.7456917,5,23,8,5,20,490000
"2000-05-23 08:01:27.5",79303,100215,15.55,13.37,87,7.8527,114,44.7456,1,9,7.4,1.008,0.1308783,0.74576,5,23,8,5,23,90000
"2000-05-23 08:01:28.25",79304,100216,15.32,13.36,87,7.8521,114,44.7449,1,9,7.9,0.993,0.1308683,0.7457483,5,23,8,5,26,120000
"2000-05-23 08:01:29",79305,100217,17.21,13.36,87,7.8512,114,44.7444,1,9,7.5,1.113,0.1308533,0.74574,5,23,8,5,29,10000
"2000-05-23 08:01:29.75",79306,100218,26.39,13.36,87,7.8504,114,44.7456,1,9,7.3,1.695,0.13084,0.74576,5,23,8,5,31,870000
"2000-05-23 08:01:30.75",79307,100219,25.13,13.36,87,7.8494,114,44.7568,1,9,7.3,1.615,0.1308233,0.7459467,5,23,8,5,34,930000
"2000-05-23 08:01:32",79308,100220,20.42,13.36,87,7.8492,114,44.7711,1,9,7.3,1.317,0.13082,0.746185,5,23,8,5,37,880000
"2000-05-23 08:01:33",79309,100221,37.8,13.36,87,7.8485,114,44.775,1,9,7.7,2.419,0.1308083,0.74625,5,23,8,5,41,100000
"2000-05-23 08:01:34",79310,100222,20.08,13.36,87,7.848,114,44.7742,1,9,8.2,1.295,0.1308,0.7462367,5,23,8,5,43,990000
"2000-05-23 08:01:34.75",79311,100223,37.05,13.36,87,7.8475,114,44.7809,1,9,8.4,2.372,0.1307917,0.7463483,5,23,8,5,47,150000
"2000-05-23 08:01:35.5",79312,100224,66.06,13.36,87,7.8467,114,44.7888,1,9,8.7,4.213,0.1307783,0.74648,5,23,8,5,50,600000
"2000-05-23 08:01:36.5",79313,100225,54.6,13.36,87,7.8467,114,44.7915,1,9,9,3.485,0.1307783,0.746525,5,23,8,5,54,110000
"2000-05-23 08:01:37.25",79314,100226,50.24,13.36,87,7.8459,114,44.7942,1,9,9,3.209,0.130765,0.74657,5,23,8,5,58,820000
"2000-05-23 08:01:38",79315,100227,47.14,13.35,87,7.8457,114,44.7911,1,9,8.3,3.012,0.1307617,0.7465183,5,23,8,6,2,450000
"2000-05-23 08:01:38.75",79316,100228,54.37,13.35,87,7.8447,114,44.794,1,9,8.9,3.471,0.130745,0.7465667,5,23,8,6,6,170000
"2000-05-23 08:01:39.5",79317,100229,11.54,13.35,87,7.8441,114,44.7901,1,9,9.6,0.753,0.130735,0.7465017,5,23,8,6,10,760000
"2000-05-23 08:01:40.25",79318,100230,23.29,13.35,87,7.8436,114,44.7904,1,9,10.2,1.499,0.1307267,0.7465067,5,23,8,6,13,580000
"2000-05-23 08:01:41.25",79319,100231,20.2,13.35,87,7.843,114,44.7989,1,9,10.2,1.302,0.1307167,0.7466484,5,23,8,6,16,610000
"2000-05-23 08:01:42",79320,100232,21.34,13.35,87,7.8426,114,44.7881,1,9,11,1.375,0.13071,0.7464684,5,23,8,6,20,930000
"2000-05-23 08:01:43",79321,100233,19.16,13.35,87,7.842,114,44.7934,1,9,10.7,1.237,0.1307,0.7465566,5,23,8,6,24,20000
"2000-05-23 08:01:44.25",79322,100234,14.81,13.35,87,7.8415,114,44.7985,1,9,10.8,0.96,0.1306917,0.7466417,5,23,8,6,27,280000
"2000-05-23 08:01:45",79323,100235,14,13.35,87,7.8407,114,44.8001,1,9,10.4,0.909,0.1306783,0.7466683,5,23,8,6,30,790000
"2000-05-23 08:01:45.75",79324,100236,36.99,13.35,87,7.8402,114,44.8031,1,9,10.2,2.368,0.13067,0.7467183,5,23,8,6,33,420000
"2000-05-23 08:01:46.5",79325,100237,55.97,13.35,87,7.8389,114,44.812,1,9,11.1,3.572,0.1306483,0.7468666,5,23,8,6,37,940000
"2000-05-23 08:01:47.5",79326,100238,42.79,13.35,87,7.838,114,44.8117,1,9,10.5,2.736,0.1306333,0.7468616,5,23,8,6,42,320000
"2000-05-23 08:01:48.5",79327,100239,44.39,13.35,87,7.8376,114,44.8159,1,9,10.5,2.838,0.1306267,0.7469317,5,23,8,6,45,480000
"2000-05-23 08:01:49.25",79328,100240,31.66,13.35,87,7.837,114,44.8258,1,9,10.4,2.03,0.1306167,0.7470967,5,23,8,6,48,360000
"2000-05-23 08:01:50",79329,100241,35.56,13.34,87,7.8363,114,44.8274,1,9,10.3,2.277,0.130605,0.7471234,5,23,8,6,51,700000
"2000-05-23 08:01:51.25",79330,100242,20.88,13.35,87,7.8351,114,44.825,1,9,10.1,1.346,0.130585,0.7470834,5,23,8,6,55,600000
"2000-05-23 08:01:52.5",79331,100243,14,13.34,87,7.8343,114,44.8411,1,9,10.2,0.909,0.1305717,0.7473516,5,23,8,7,6,250000
"2000-05-23 08:01:53.25",79332,100244,11.14,13.34,87,7.8343,114,44.8638,1,9,10,0.728,0.1305717,0.74773,5,23,8,7,9,700000
"2000-05-23 08:01:54",79333,100245,11.83,13.34,87,7.8349,114,44.8756,1,9,10,0.771,0.1305817,0.7479267,5,23,8,7,14,40000
"2000-05-23 08:01:55.5",79334,100246,19.16,13.34,87,7.8349,114,44.8886,1,9,9.7,1.237,0.1305817,0.7481433,5,23,8,7,17,140000
"2000-05-23 08:01:56.5",79335,100247,19.57,13.34,87,7.835,114,44.9018,1,9,9.7,1.262,0.1305833,0.7483633,5,23,8,7,20,480000
"2000-05-23 08:01:58",79336,100248,15.27,13.34,87,7.8356,114,44.9166,1,9,9.6,0.99,0.1305933,0.74861,5,23,8,7,23,800000
"2000-05-23 08:01:58.75",79337,100249,10.79,13.34,87,7.8358,114,44.9373,1,9,9.5,0.706,0.1305967,0.748955,5,23,8,7,27,50000
"2000-05-23 08:01:59.5",79338,100250,27.19,13.34,87,7.8361,114,44.9552,1,9,9.9,1.746,0.1306017,0.7492533,5,23,8,7,30,90000
"2000-05-23 08:02:00.25",79339,100251,36.82,13.34,87,7.8359,114,44.9732,1,9,9.5,2.357,0.1305983,0.7495534,5,23,8,7,33,240000
"2000-05-23 08:02:01.5",79340,100252,13.55,13.34,87,7.836,114,44.9829,1,9,8.9,0.88,0.1306,0.749715,5,23,8,7,36,520000
"2000-05-23 08:02:03",79341,100253,19.45,13.34,87,7.8362,114,44.9971,1,9,8.5,1.255,0.1306033,0.7499517,5,23,8,7,39,440000
"2000-05-23 08:02:03.75",79342,100254,12.46,13.34,87,7.8366,114,45.0153,1,9,7.3,0.811,0.13061,0.750255,5,23,8,7,45,420000
"2000-05-23 08:02:04.75",79343,100255,32.12,13.34,87,7.8365,114,45.0335,1,9,7.9,2.059,0.1306083,0.7505583,5,23,8,7,48,360000
"2000-05-23 08:02:06.25",79344,100256,35.33,13.34,87,7.8365,114,45.0525,1,9,7.6,2.263,0.1306083,0.7508751,5,23,8,7,52,520000
"2000-05-23 08:02:07.5",79345,100257,17.56,13.33,87,7.8369,114,45.0634,1,9,7.1,1.135,0.130615,0.7510567,5,23,8,7,55,650000
"2000-05-23 08:02:08.25",79346,100258,17.67,13.33,87,7.837,114,45.0856,1,9,6.9,1.142,0.1306167,0.7514267,5,23,8,7,59,590000
"2000-05-23 08:02:09.25",79347,100259,19.51,13.33,87,7.8368,114,45.0958,1,9,6,1.259,0.1306133,0.7515966,5,23,8,8,5,780000
"2000-05-23 08:02:10",79348,100260,15.55,13.33,87,7.8367,114,45.1041,1,9,5.8,1.008,0.1306117,0.751735,5,23,8,8,9,260000
"2000-05-23 08:02:10.75",79349,100261,16.99,13.33,87,7.8371,114,45.1233,1,9,6,1.099,0.1306183,0.752055,5,23,8,8,12,630000
"2000-05-23 08:02:11.5",79350,100262,18.71,13.33,87,7.8377,114,45.1323,1,9,5.3,1.208,0.1306283,0.752205,5,23,8,8,15,530000
"2000-05-23 08:02:12.25",79351,100263,14.35,13.33,87,7.8378,114,45.1506,1,9,5.2,0.931,0.13063,0.75251,5,23,8,8,19,680000
"2000-05-23 08:02:13",79352,100264,13.55,13.33,87,7.8383,114,45.1566,1,9,5.3,0.88,0.1306383,0.75261,5,23,8,8,24,320000
"2000-05-23 08:02:13.75",79353,100265,6.207,13.33,87,7.8388,114,45.1631,1,9,5,0.415,0.1306467,0.7527183,5,23,8,8,27,460000
"2000-05-23 08:02:14.5",79354,100266,9.47,13.32,87,7.8388,114,45.1952,1,9,4.7,0.622,0.1306467,0.7532533,5,23,8,8,32,800000
"2000-05-23 08:02:15.25",79355,100267,23.29,13.33,87,7.839,114,45.1973,1,9,5.1,1.499,0.13065,0.7532883,5,23,8,8,36,600000
"2000-05-23 08:02:16",79356,100268,33.84,13.32,87,7.8391,114,45.2067,1,9,5,2.168,0.1306517,0.753445,5,23,8,8,39,890000
"2000-05-23 08:02:17.5",79357,100269,34.42,13.33,87,7.8396,114,45.2313,1,9,4.8,2.205,0.13066,0.753855,5,23,8,8,48,180000
"2000-05-23 08:02:18.75",79358,100270,32.47,13.33,87,7.8402,114,45.2258,1,9,5.2,2.081,0.13067,0.7537633,5,23,8,8,51,440000
"2000-05-23 08:02:19.75",79359,100271,20.89,13.32,87,7.8416,114,45.239,1,9,5.1,1.346,0.1306933,0.7539833,5,23,8,8,57,680000
"2000-05-23 08:02:20.75",79360,100272,23.64,13.32,87,7.8423,114,45.2466,1,9,4.9,1.521,0.130705,0.75411,5,23,8,9,0,850000
"2000-05-23 08:02:21.75",79361,100273,48.58,13.32,87,7.8432,114,45.2529,1,9,6,3.104,0.13072,0.754215,5,23,8,9,5,890000
"2000-05-23 08:02:22.5",79362,100274,46.92,13.32,87,7.843,114,45.269,1,9,6.3,2.998,0.1307167,0.7544833,5,23,8,9,9,700000
"2000-05-23 08:02:23.5",79363,100275,58.16,13.32,87,7.844,114,45.2775,1,9,6.5,3.711,0.1307333,0.754625,5,23,8,9,13,310000
"2000-05-23 08:02:24.5",79364,100276,56.09,13.32,87,7.8449,114,45.2805,1,9,6.7,3.58,0.1307483,0.754675,5,23,8,9,17,120000
"2000-05-23 08:02:25.5",79365,100277,64.35,13.31,87,7.8459,114,45.2914,1,9,6.7,4.104,0.130765,0.7548567,5,23,8,9,21,130000
"2000-05-23 08:02:26.25",79366,100278,26.96,13.32,87,7.8466,114,45.3037,1,9,7.3,1.732,0.1307767,0.7550617,5,23,8,9,25,220000
"2000-05-23 08:02:27",79367,100279,27.54,13.32,87,7.8465,114,45.2929,1,9,8.5,1.768,0.130775,0.7548817,5,23,8,9,29,430000
"2000-05-23 08:02:28",79368,100280,18.82,13.32,87,7.8474,114,45.2978,1,9,8.5,1.215,0.13079,0.7549633,5,23,8,9,32,950000
"2000-05-23 08:02:28.75",79369,100281,21.35,13.32,87,7.8482,114,45.3007,1,9,9.2,1.375,0.1308033,0.7550117,5,23,8,9,36,820000
"2000-05-23 08:02:29.5",79370,100282,39.81,13.32,87,7.8487,114,45.3095,1,9,8.9,2.547,0.1308117,0.7551584,5,23,8,9,42,490000
"2000-05-23 08:02:30.5",79371,100283,20.31,13.31,87,7.849,114,45.3093,1,9,8.1,1.31,0.1308167,0.755155,5,23,8,9,46,340000
"2000-05-23 08:02:31.25",79372,100284,47.03,13.31,87,7.851,114,45.3182,1,9,7.7,3.005,0.13085,0.7553033,5,23,8,9,51,80000
"2000-05-23 08:02:32.25",79373,100285,52.94,13.31,87,7.8521,114,45.3406,1,9,7.1,3.38,0.1308683,0.7556766,5,23,8,9,56,230000
"2000-05-23 08:02:33.5",79374,100286,46.75,13.31,87,7.8527,114,45.3501,1,9,6.6,2.987,0.1308783,0.755835,5,23,8,10,0,470000
"2000-05-23 08:02:34.5",79375,100287,40.61,13.31,87,7.8544,114,45.3632,1,9,6.2,2.598,0.1309067,0.7560533,5,23,8,10,11,700000
"2000-05-23 08:02:35.25",79376,100288,44.17,13.31,87,7.8552,114,45.3744,1,9,6.5,2.823,0.13092,0.75624,5,23,8,10,16,110000
"2000-05-23 08:02:36.5",79377,100289,40.38,13.31,87,7.8559,114,45.3924,1,9,6.2,2.583,0.1309317,0.75654,5,23,8,10,20,230000
"2000-05-23 08:02:37.25",79378,100290,30.52,13.31,87,7.8565,114,45.4027,1,9,5.6,1.957,0.1309417,0.7567117,5,23,8,10,23,860000
"2000-05-23 08:02:38",79379,100291,9.99,13.3,87,7.8579,114,45.397,1,9,4.4,0.655,0.130965,0.7566167,5,23,8,10,39,140000
"2000-05-23 08:02:39.25",79380,100292,52.2,13.3,87,7.8583,114,45.3779,1,9,5.7,3.333,0.1309717,0.7562983,5,23,8,10,45,490000
"2000-05-23 08:02:40.5",79381,100293,14.58,13.3,87,7.8587,114,45.3805,1,9,4.8,0.946,0.1309783,0.7563417,5,23,8,10,49,170000
"2000-05-23 08:02:42",79382,100294,18.71,13.3,87,7.8596,114,45.3633,1,9,4.7,1.208,0.1309933,0.756055,5,23,8,10,52,940000
"2000-05-23 08:02:43",79383,100295,17.22,13.3,87,7.8601,114,45.3536,1,9,4.9,1.113,0.1310017,0.7558933,5,23,8,10,56,460000
"2000-05-23 08:02:44",79384,100296,21.23,13.3,87,7.8607,114,45.341,1,9,5,1.368,0.1310117,0.7556833,5,23,8,10,59,910000
"2000-05-23 08:02:44.75",79385,100297,16.18,13.3,87,7.8615,114,45.3231,1,9,4.9,1.048,0.131025,0.755385,5,23,8,11,3,380000
"2000-05-23 08:02:45.5",79386,100298,20.89,13.3,87,7.8625,114,45.3043,1,9,4.4,1.346,0.1310417,0.7550716,5,23,8,11,6,550000
"2000-05-23 08:02:46.25",79387,100299,20.08,13.29,87,7.8625,114,45.3042,1,9,4.2,1.295,0.1310417,0.75507,5,23,8,11,9,570000
"2000-05-23 08:02:47",79388,100300,13.32,13.3,87,7.8626,114,45.3003,1,9,4.3,0.866,0.1310433,0.755005,5,23,8,11,13,120000
"2000-05-23 08:02:47.75",79389,100301,19.22,13.3,87,7.8636,114,45.2919,1,9,4.1,1.241,0.13106,0.754865,5,23,8,11,16,840000
"2000-05-23 08:02:48.5",79390,100302,14.24,13.29,87,7.865,114,45.272,1,9,4.3,0.924,0.1310833,0.7545334,5,23,8,11,20,280000
"2000-05-23 08:02:49.25",79391,100303,16.13,13.3,87,7.8657,114,45.2591,1,9,4.4,1.044,0.131095,0.7543184,5,23,8,11,23,470000
"2000-05-23 08:02:50",79392,100304,15.55,13.29,87,7.8669,114,45.237,1,9,3.4,1.008,0.131115,0.75395,5,23,8,11,26,760000
"2000-05-23 08:02:51",79393,100305,12.74,13.29,87,7.8675,114,45.2284,1,9,3,0.83,0.131125,0.7538067,5,23,8,11,29,860000
"2000-05-23 08:02:52",79394,100306,3.111,13.29,87,7.8674,114,45.2186,1,9,3.5,0.218,0.1311233,0.7536433,5,23,8,11,35,640000
"2000-05-23 08:02:52.75",79395,100307,9.99,13.29,87,7.8684,114,45.2026,1,9,4,0.655,0.13114,0.7533767,5,23,8,11,40,460000
"2000-05-23 08:02:53.5",79396,100308,11.25,13.29,87,7.8687,114,45.1991,1,9,3.6,0.735,0.131145,0.7533184,5,23,8,11,44,290000
"2000-05-23 08:02:54.25",79397,100309,13.55,13.28,87,7.8698,114,45.1808,1,9,3.8,0.881,0.1311633,0.7530134,5,23,8,11,47,620000
"2000-05-23 08:02:55",79398,100310,13.09,13.29,87,7.8704,114,45.1667,1,9,3.4,0.851,0.1311733,0.7527783,5,23,8,11,50,980000
"2000-05-23 08:02:55.75",79399,100311,10.45,13.28,87,7.8716,114,45.1472,1,9,3.9,0.684,0.1311933,0.7524534,5,23,8,11,53,890000
"2000-05-23 08:02:56.5",79400,100312,9.19,13.28,87,7.8719,114,45.1432,1,9,4.1,0.604,0.1311983,0.7523867,5,23,8,11,56,430000
"2000-05-23 08:02:57.5",79401,100313,12.06,13.28,87,7.8725,114,45.1371,1,9,4,0.786,0.1312083,0.752285,5,23,8,11,59,110000
